0E+00,0E+00,0E+00,0E+00,0E+00,0E+00,0E+00,0E+00,0E+00,0E+00,0E+00,0E+00,0E+00,0E+00,0E+00,0E+00
0E+00,0E+00,0E+00,0E+00,0E+00,0E+00,0E+00,0E+00,0E+00,0E+00,0E+00,0E+00,0E+00,0E+00,0E+00,0E+00
0E+00,0E+00,0E+00,0E+00,0E+00,0E+00,0E+00,0E+00,0E+00,0E+00,0E+00,0E+00,0E+00,0E+00,0E+00,0E+00
0E+00,0E+00,0E+00,0E+00,0E+00,0E+00,0E+00,0E+00,0E+00,0E+00,0E+00,0E+00,0E+00,0E+00,0E+00,0E+00
0E+00,0E+00,0E+00,0E+00,0E+00,0E+00,0E+00,0E+00,0E+00,0E+00,0E+00,0E+00,0E+00,0E+00,0E+00,0E+00
0E+00,0E+00,0E+00,0E+00,0E+00,0E+00,0E+00,0E+00,0E+00,0E+00,0E+00,0E+00,0E+00,0E+00,0E+00,0E+00
0E+00,0E+00,0E+00,0E+00,0E+00,0E+00,0E+00,0E+00,0E+00,0E+00,0E+00,0E+00,0E+00,0E+00,0E+00,0E+00
0E+00,0E+00,0E+00,0E+00,0E+00,0E+00,0E+00,0E+00,0E+00,0E+00,0E+00,0E+00,0E+00,0E+00,0E+00,0E+00
0E+00,1.500000000000001E+00,1.500000000000001E+00,1.500000000000001E+00,0E+00,3.000000000000002E+00,1.500000000000001E+00,1.500000000000001E+00,0E+00,0E+00,0E+00,1.500000000000001E+00,0E+00,0E+00,3.000000000000002E+00,3.000000000000002E+00
0E+00,1.500000000000001E+00,1.500000000000001E+00,1.500000000000001E+00,0E+00,3.000000000000002E+00,1.500000000000001E+00,1.500000000000001E+00,0E+00,0E+00,0E+00,1.500000000000001E+00,0E+00,0E+00,3.000000000000002E+00,3.000000000000002E+00
0E+00,1.500000000000001E+00,1.500000000000001E+00,1.500000000000001E+00,0E+00,3.000000000000002E+00,1.500000000000001E+00,1.500000000000001E+00,0E+00,0E+00,0E+00,1.500000000000001E+00,0E+00,0E+00,3.000000000000002E+00,3.000000000000002E+00
0E+00,1.500000000000001E+00,1.500000000000001E+00,1.500000000000001E+00,0E+00,3.000000000000002E+00,1.500000000000001E+00,1.500000000000001E+00,0E+00,0E+00,0E+00,1.500000000000001E+00,0E+00,0E+00,3.000000000000002E+00,3.000000000000002E+00
0E+00,1.500000000000001E+00,1.500000000000001E+00,1.500000000000001E+00,0E+00,3.000000000000002E+00,1.500000000000001E+00,1.500000000000001E+00,0E+00,0E+00,0E+00,1.500000000000001E+00,0E+00,0E+00,3.000000000000002E+00,3.000000000000002E+00
0E+00,1.500000000000001E+00,1.500000000000001E+00,1.500000000000001E+00,0E+00,3.000000000000002E+00,1.500000000000001E+00,1.500000000000001E+00,0E+00,0E+00,0E+00,1.500000000000001E+00,0E+00,0E+00,3.000000000000002E+00,3.000000000000002E+00
0E+00,1.500000000000001E+00,1.500000000000001E+00,1.500000000000001E+00,0E+00,3.000000000000002E+00,1.500000000000001E+00,1.500000000000001E+00,0E+00,0E+00,0E+00,1.500000000000001E+00,0E+00,0E+00,3.000000000000002E+00,3.000000000000002E+00
0E+00,0E+00,0E+00,0E+00,0E+00,0E+00,0E+00,0E+00,0E+00,0E+00,0E+00,0E+00,0E+00,0E+00,0E+00,0E+00
0E+00,0E+00,0E+00,0E+00,0E+00,0E+00,0E+00,0E+00,0E+00,0E+00,0E+00,0E+00,0E+00,0E+00,0E+00,0E+00
0E+00,0E+00,0E+00,0E+00,0E+00,0E+00,0E+00,0E+00,0E+00,0E+00,0E+00,0E+00,0E+00,0E+00,0E+00,0E+00
0E+00,0E+00,0E+00,0E+00,0E+00,0E+00,0E+00,0E+00,0E+00,0E+00,0E+00,0E+00,0E+00,0E+00,0E+00,0E+00
0E+00,0E+00,0E+00,0E+00,0E+00,0E+00,0E+00,0E+00,0E+00,0E+00,0E+00,0E+00,0E+00,0E+00,0E+00,0E+00
0E+00,0E+00,0E+00,0E+00,0E+00,0E+00,0E+00,0E+00,0E+00,0E+00,0E+00,0E+00,0E+00,0E+00,0E+00,0E+00
0E+00,0E+00,0E+00,0E+00,0E+00,0E+00,0E+00,0E+00,0E+00,0E+00,0E+00,0E+00,0E+00,0E+00,0E+00,0E+00
0E+00,0E+00,0E+00,0E+00,0E+00,0E+00,0E+00,0E+00,0E+00,0E+00,0E+00,0E+00,0E+00,0E+00,0E+00,0E+00
0E+00,0E+00,0E+00,0E+00,0E+00,0E+00,0E+00,0E+00,0E+00,0E+00,0E+00,0E+00,0E+00,0E+00,0E+00,0E+00
0E+00,0E+00,0E+00,0E+00,0E+00,0E+00,0E+00,0E+00,0E+00,0E+00,0E+00,0E+00,0E+00,0E+00,0E+00,0E+00
0E+00,0E+00,0E+00,0E+00,0E+00,0E+00,0E+00,0E+00,0E+00,0E+00,0E+00,0E+00,0E+00,0E+00,0E+00,0E+00
0E+00,0E+00,0E+00,0E+00,0E+00,0E+00,0E+00,0E+00,0E+00,0E+00,0E+00,0E+00,0E+00,0E+00,0E+00,0E+00
0E+00,0E+00,0E+00,0E+00,0E+00,0E+00,0E+00,0E+00,0E+00,0E+00,0E+00,0E+00,0E+00,0E+00,0E+00,0E+00
0E+00,0E+00,0E+00,0E+00,0E+00,0E+00,0E+00,0E+00,0E+00,0E+00,0E+00,0E+00,0E+00,0E+00,0E+00,0E+00
0E+00,0E+00,0E+00,0E+00,0E+00,0E+00,0E+00,0E+00,0E+00,0E+00,0E+00,0E+00,0E+00,0E+00,0E+00,0E+00
0E+00,0E+00,0E+00,0E+00,0E+00,0E+00,0E+00,0E+00,0E+00,0E+00,0E+00,0E+00,0E+00,0E+00,0E+00,0E+00
0E+00,0E+00,0E+00,0E+00,0E+00,0E+00,0E+00,0E+00,0E+00,0E+00,0E+00,0E+00,0E+00,0E+00,0E+00,0E+00
0E+00,0E+00,0E+00,0E+00,0E+00,0E+00,0E+00,0E+00,0E+00,0E+00,0E+00,0E+00,0E+00,0E+00,0E+00,0E+00
0E+00,0E+00,0E+00,0E+00,0E+00,0E+00,0E+00,0E+00,0E+00,0E+00,0E+00,0E+00,0E+00,0E+00,0E+00,0E+00
0E+00,0E+00,0E+00,0E+00,0E+00,0E+00,0E+00,0E+00,0E+00,0E+00,0E+00,0E+00,0E+00,0E+00,0E+00,0E+00
0E+00,0E+00,0E+00,0E+00,0E+00,0E+00,0E+00,0E+00,0E+00,0E+00,0E+00,0E+00,0E+00,0E+00,0E+00,0E+00
0E+00,0E+00,0E+00,0E+00,0E+00,0E+00,0E+00,0E+00,0E+00,0E+00,0E+00,0E+00,0E+00,0E+00,0E+00,0E+00
0E+00,0E+00,0E+00,0E+00,0E+00,0E+00,0E+00,0E+00,0E+00,0E+00,0E+00,0E+00,0E+00,0E+00,0E+00,0E+00
0E+00,1.500000000000001E+00,1.500000000000001E+00,1.500000000000001E+00,0E+00,3.000000000000002E+00,1.500000000000001E+00,1.500000000000001E+00,0E+00,0E+00,0E+00,1.500000000000001E+00,0E+00,0E+00,3.000000000000002E+00,3.000000000000002E+00
0E+00,2.99999999999998E+00,2.99999999999998E+00,2.99999999999998E+00,0E+00,5.99999999999996E+00,2.99999999999998E+00,2.99999999999998E+00,0E+00,0E+00,0E+00,2.99999999999998E+00,0E+00,0E+00,5.99999999999996E+00,5.99999999999996E+00
0E+00,5.9999999999999165E+00,5.9999999999999165E+00,5.9999999999999165E+00,0E+00,1.1999999999999833E+01,5.9999999999999165E+00,5.9999999999999165E+00,0E+00,0E+00,0E+00,5.9999999999999165E+00,0E+00,0E+00,1.1999999999999833E+01,1.1999999999999833E+01
0E+00,5.9999999999999165E+00,5.9999999999999165E+00,5.9999999999999165E+00,0E+00,1.1999999999999833E+01,5.9999999999999165E+00,5.9999999999999165E+00,0E+00,0E+00,0E+00,5.9999999999999165E+00,0E+00,0E+00,1.1999999999999833E+01,1.1999999999999833E+01
0E+00,7.4999999999998845E+00,7.4999999999998845E+00,7.4999999999998845E+00,0E+00,1.4999999999999769E+01,7.4999999999998845E+00,7.4999999999998845E+00,0E+00,0E+00,0E+00,7.4999999999998845E+00,0E+00,0E+00,1.4999999999999769E+01,1.4999999999999769E+01
0E+00,7.4999999999998845E+00,7.4999999999998845E+00,7.4999999999998845E+00,0E+00,1.4999999999999769E+01,7.4999999999998845E+00,7.4999999999998845E+00,0E+00,0E+00,0E+00,7.4999999999998845E+00,0E+00,0E+00,1.4999999999999769E+01,1.4999999999999769E+01
0E+00,7.4999999999998845E+00,7.4999999999998845E+00,7.4999999999998845E+00,0E+00,1.4999999999999769E+01,7.4999999999998845E+00,7.4999999999998845E+00,0E+00,0E+00,0E+00,7.4999999999998845E+00,0E+00,0E+00,1.4999999999999769E+01,1.4999999999999769E+01
